"","X","mgi_symbol","hsapiens_homolog_associated_gene_name","Associated_Myh11_TFs","Frequency","X..of.Myh11.TFs.that.bind.Mouse.gene.s.PPR"
"9462",9462,"Zmat4","ZMAT4",NA,1492,15.3814432989691
"15193",15193,"Scmh1","SCMH1",NA,1492,15.3814432989691
"20386",20386,"Zmynd8","ZMYND8",NA,1492,15.3814432989691
"4493",4493,"Kpna7","KPNA7",NA,1491,15.3711340206186
"19755",19755,"Hip1","HIP1",NA,1491,15.3711340206186
"15151",15151,"Ndel1","NDEL1",NA,1490,15.360824742268
"6161",6161,"Lingo1","LINGO1",NA,1489,15.3505154639175
"7574",7574,"Cep85l","CEP85L",NA,1488,15.340206185567
"14402",14402,"Patj","PATJ",NA,1488,15.340206185567
"9739",9739,"Arhgef18","ARHGEF18",NA,1487,15.3298969072165
"11137",11137,"Mast2","MAST2",NA,1487,15.3298969072165
"10170",10170,"Rock1","ROCK1",NA,1486,15.319587628866
"15781",15781,"Atf2","ATF2",NA,1485,15.3092783505155
"3624",3624,"Ptprj","PTPRJ",NA,1484,15.2989690721649
"5820",5820,"Dner","DNER",NA,1484,15.2989690721649
"9942",9942,"Rbfox3","RBFOX3",NA,1483,15.2886597938144
"13048",13048,"Bmpr1b","BMPR1B",NA,1483,15.2886597938144
"15759",15759,"Ppp1r12b","PPP1R12B",NA,1483,15.2886597938144
"20660",20660,"Olfr78","OR51E2",NA,1483,15.2886597938144
"2879",2879,"St3gal4","ST3GAL4",NA,1482,15.2783505154639
"8327",8327,"Socs6","SOCS6",NA,1482,15.2783505154639
"1259",1259,"Lifr","LIFR",NA,1481,15.2680412371134
"6633",6633,"Plac1","PLAC1",NA,1481,15.2680412371134
"453",453,"Zfp708","ZNF429",NA,1480,15.2577319587629
"9305",9305,"Mtus2","MTUS2",NA,1480,15.2577319587629
"13495",13495,"Ksr1","KSR1",NA,1480,15.2577319587629
"18397",18397,"Tacc2","TACC2",NA,1480,15.2577319587629
"17576",17576,"Hnf4g","HNF4G",NA,1479,15.2474226804124
"13904",13904,"Samd4","SAMD4A",NA,1477,15.2268041237113
"19461",19461,"Unc13b","UNC13B",NA,1477,15.2268041237113
"21161",21161,"Rap1gap2","RAP1GAP2",NA,1476,15.2164948453608
"682",682,"Dnajb4","DNAJB4",NA,1475,15.2061855670103
"3654",3654,"Dock9","DOCK9",NA,1475,15.2061855670103
"9192",9192,"Stra6","STRA6",NA,1475,15.2061855670103
"14496",14496,"Aff4","AFF4",NA,1474,15.1958762886598
"21555",21555,"Slx4ip","SLX4IP",NA,1474,15.1958762886598
"2723",2723,"Cdk14","CDK14",NA,1473,15.1855670103093
"8387",8387,"Mthfd1","MTHFD1",NA,1473,15.1855670103093
"19902",19902,"Col15a1","COL15A1",NA,1473,15.1855670103093
"1169",1169,"Pld5","PLD5",NA,1471,15.1649484536082
"5627",5627,"Siae","SIAE",NA,1469,15.1443298969072
"9576",9576,"Trpm6","TRPM6",NA,1469,15.1443298969072
"2312",2312,"Sgk3","SGK3",NA,1468,15.1340206185567
"2313",2313,"Sgk3","C8orf44-SGK3",NA,1468,15.1340206185567
"10317",10317,"Scamp1","SCAMP1",NA,1468,15.1340206185567
"9402",9402,"Mettl8","METTL8",NA,1467,15.1237113402062
"5057",5057,"Rai1","RAI1",NA,1466,15.1134020618557
"79",79,"Zfy2","ZNF549",NA,1464,15.0927835051546
"80",80,"Zfy2","ZNF610",NA,1464,15.0927835051546
"81",81,"Zfy2","ZNF480",NA,1464,15.0927835051546
"82",82,"Zfy2","ZNF584",NA,1464,15.0927835051546
"83",83,"Zfy2","ZNF418",NA,1464,15.0927835051546
"84",84,"Zfy2","ZNF586",NA,1464,15.0927835051546
"85",85,"Zfy2","ZNF154",NA,1464,15.0927835051546
"86",86,"Zfy2","ZNF256",NA,1464,15.0927835051546
"87",87,"Zfy2","ZNF134",NA,1464,15.0927835051546
"88",88,"Zfy2","ZNF772",NA,1464,15.0927835051546
"89",89,"Zfy2","ZNF837",NA,1464,15.0927835051546
"90",90,"Zfy2","ZNF304",NA,1464,15.0927835051546
"91",91,"Zfy2","ZNF548",NA,1464,15.0927835051546
"92",92,"Zfy2","",NA,1464,15.0927835051546
"93",93,"Zfy2","ZNF792",NA,1464,15.0927835051546
"94",94,"Zfy2","ZNF793",NA,1464,15.0927835051546
"95",95,"Zfy2","ZNF419",NA,1464,15.0927835051546
"96",96,"Zfy2","ZNF562",NA,1464,15.0927835051546
"97",97,"Zfy2","ZNF561",NA,1464,15.0927835051546
"98",98,"Zfy2","ZNF773",NA,1464,15.0927835051546
"99",99,"Zfy2","ZNF587B",NA,1464,15.0927835051546
"100",100,"Zfy2","ZNF552",NA,1464,15.0927835051546
"2590",2590,"Dram1","DRAM1",NA,1464,15.0927835051546
"2790",2790,"Dse","DSE",NA,1464,15.0927835051546
"2791",2791,"Dse","",NA,1464,15.0927835051546
"9086",9086,"R3hdm1","R3HDM1",NA,1464,15.0927835051546
"12338",12338,"Bcor","BCOR",NA,1464,15.0927835051546
"767",767,"Ndufb9","NDUFB9",NA,1463,15.0824742268041
"4729",4729,"Camk1d","CAMK1D",NA,1463,15.0824742268041
"9836",9836,"Aktip","AKTIP",NA,1463,15.0824742268041
"9912",9912,"Hopx","HOPX",NA,1463,15.0824742268041
"15682",15682,"Pcbp3","PCBP3",NA,1463,15.0824742268041
"9433",9433,"Evl","EVL",NA,1462,15.0721649484536
"21796",21796,"Rbms1","RBMS1",NA,1462,15.0721649484536
"2659",2659,"Xiap","XIAP",NA,1461,15.0618556701031
"3214",3214,"Slc31a2","SLC31A2",NA,1461,15.0618556701031
"11308",11308,"Ptpn20","PTPN20",NA,1461,15.0618556701031
"11958",11958,"Kdm2a","KDM2A",NA,1461,15.0618556701031
"16132",16132,"Hipk2","HIPK2",NA,1461,15.0618556701031
"2636",2636,"Mbnl2","MBNL2",NA,1459,15.0412371134021
"2710",2710,"Cystm1","CYSTM1",NA,1458,15.0309278350515
"5883",5883,"Macc1","MACC1",NA,1458,15.0309278350515
"14459",14459,"Rap1a","RAP1A",NA,1458,15.0309278350515
"17525",17525,"Myl4","MYL4",NA,1458,15.0309278350515
"18755",18755,"Ccpg1","CCPG1",NA,1458,15.0309278350515
"5935",5935,"Mfap3l","MFAP3L",NA,1457,15.020618556701
"4709",4709,"Ndst4","NDST4",NA,1456,15.0103092783505
"6515",6515,"Osbpl9","OSBPL9",NA,1456,15.0103092783505
"11672",11672,"Zfp148","ZNF148",NA,1456,15.0103092783505
"13920",13920,"Coro2b","CORO2B",NA,1456,15.0103092783505
"102",102,"Rbmy","RBMY1E",NA,1455,15
"103",103,"Rbmy","RBMY1D",NA,1455,15
"104",104,"Rbmy","RBMY1B",NA,1455,15
"105",105,"Rbmy","RBMY1A1",NA,1455,15
"106",106,"Rbmy","RBMY1J",NA,1455,15
"107",107,"Rbmy","RBMY1F",NA,1455,15
"6855",6855,"C2cd2","C2CD2",NA,1455,15
"7996",7996,"Zfp423","ZNF423",NA,1455,15
"805",805,"Fbxo34","FBXO34",NA,1454,14.9896907216495
"852",852,"Rfx4","RFX4",NA,1454,14.9896907216495
"8338",8338,"Mid2","MID2",NA,1454,14.9896907216495
"12130",12130,"Tspan14","TSPAN14",NA,1454,14.9896907216495
"9447",9447,"Mpdz","MPDZ",NA,1453,14.979381443299
"11143",11143,"Rassf5","RASSF5",NA,1453,14.979381443299
"14438",14438,"Ackr4","ACKR4",NA,1453,14.979381443299
"16774",16774,"Inpp4a","INPP4A",NA,1453,14.979381443299
"4514",4514,"Zfp644","ZNF644",NA,1452,14.9690721649485
"10507",10507,"Ttc39b","TTC39B",NA,1452,14.9690721649485
"15383",15383,"4930503B20Rik","",NA,1452,14.9690721649485
"15399",15399,"Samd13","SAMD13",NA,1452,14.9690721649485
"17138",17138,"Pgbd5","PGBD5",NA,1452,14.9690721649485
"11588",11588,"Ncor1","NCOR1",NA,1451,14.9587628865979
"16968",16968,"Mgat4a","MGAT4A",NA,1451,14.9587628865979
"5794",5794,"Nfix","NFIX",NA,1450,14.9484536082474
"13245",13245,"Map7","MAP7",NA,1450,14.9484536082474
"21785",21785,"Pkp4","PKP4",NA,1450,14.9484536082474
"19336",19336,"Rmdn1","RMDN1",NA,1449,14.9381443298969
"1401",1401,"Gatad1","GATAD1",NA,1448,14.9278350515464
"5086",5086,"Fhit","FHIT",NA,1448,14.9278350515464
"9841",9841,"Elf1","ELF1",NA,1448,14.9278350515464
"9976",9976,"Syne1","SYNE1",NA,1447,14.9175257731959
"21000",21000,"Cobl","COBL",NA,1447,14.9175257731959
"14756",14756,"Ppm1b","PPM1B",NA,1446,14.9072164948454
"14757",14757,"Ppm1b","",NA,1446,14.9072164948454
"2056",2056,"Rgl1","RGL1",NA,1445,14.8969072164948
"13856",13856,"Tmem200a","TMEM200A",NA,1445,14.8969072164948
"1325",1325,"Ston1","STON1-GTF2A1L",NA,1444,14.8865979381443
"1326",1326,"Ston1","STON1",NA,1444,14.8865979381443
"16163",16163,"Csnk1g1","CSNK1G1",NA,1444,14.8865979381443
"19013",19013,"Vps35l","VPS35L",NA,1444,14.8865979381443
"20143",20143,"Ankfn1","ANKFN1",NA,1444,14.8865979381443
"20490",20490,"Prex1","PREX1",NA,1443,14.8762886597938
"20504",20504,"Cyfip1","CYFIP1",NA,1443,14.8762886597938
"21790",21790,"Marchf7","MARCHF7",NA,1443,14.8762886597938
"17528",17528,"Slco2b1","SLCO2B1",NA,1442,14.8659793814433
"20216",20216,"Gas2","GAS2",NA,1442,14.8659793814433
"8131",8131,"Kcnj12","KCNJ18",NA,1441,14.8556701030928
"8132",8132,"Kcnj12","KCNJ12",NA,1441,14.8556701030928
"1708",1708,"Il15","IL15",NA,1439,14.8350515463918
"13936",13936,"Plec","PLEC",NA,1439,14.8350515463918
"19463",19463,"Cux2","CUX2",NA,1439,14.8350515463918
"1950",1950,"Scoc","SCOC",NA,1438,14.8247422680412
"8854",8854,"Sytl3","SYTL3",NA,1438,14.8247422680412
"15840",15840,"Dynlt5","DYNLT5",NA,1438,14.8247422680412
"21324",21324,"Hoxb3","HOXB3",NA,1438,14.8247422680412
"11082",11082,"Adgrb3","ADGRB3",NA,1437,14.8144329896907
"18199",18199,"Samd9l","SAMD9L",NA,1437,14.8144329896907
"18559",18559,"Umad1","UMAD1",NA,1437,14.8144329896907
"16982",16982,"Hdlbp","HDLBP",NA,1435,14.7938144329897
"19087",19087,"Rb1cc1","RB1CC1",NA,1435,14.7938144329897
"19112",19112,"Dbndd2","DBNDD2",NA,1435,14.7938144329897
"2023",2023,"Slc2a3","",NA,1434,14.7835051546392
"4810",4810,"Rara","RARA",NA,1434,14.7835051546392
"10456",10456,"Rbm20","RBM20",NA,1434,14.7835051546392
"13579",13579,"Araf","ARAF",NA,1434,14.7835051546392
"4726",4726,"Ptk2","PTK2",NA,1433,14.7731958762887
"14378",14378,"Smad3","SMAD3",NA,1433,14.7731958762887
"20333",20333,"Mbtd1","MBTD1",NA,1433,14.7731958762887
"9656",9656,"Mageb16","MAGEB16",NA,1432,14.7628865979381
"15737",15737,"Slc4a4","SLC4A4",NA,1432,14.7628865979381
"7084",7084,"Ppfibp1","PPFIBP1",NA,1431,14.7525773195876
"12261",12261,"Ergic1","ERGIC1",NA,1431,14.7525773195876
"13927",13927,"Lmo3","LMO3",NA,1431,14.7525773195876
"13528",13528,"Fggy","FGGY",NA,1430,14.7422680412371
"3199",3199,"Zfhx3","ZFHX3",NA,1429,14.7319587628866
"11666",11666,"Kcnk2","KCNK2",NA,1429,14.7319587628866
"13865",13865,"Nlgn1","NLGN1",NA,1429,14.7319587628866
"15357",15357,"Caln1","CALN1",NA,1429,14.7319587628866
"9747",9747,"Ntrk3","NTRK3",NA,1428,14.7216494845361
"11904",11904,"Pds5b","PDS5B",NA,1428,14.7216494845361
"20945",20945,"Grb10","GRB10",NA,1428,14.7216494845361
"10232",10232,"Litaf","LITAF",NA,1427,14.7113402061856
"5061",5061,"Rps6ka3","RPS6KA3",NA,1426,14.7010309278351
"7299",7299,"Fhl1","",NA,1426,14.7010309278351
"10157",10157,"Ankrd28","ANKRD28",NA,1425,14.6907216494845
"14529",14529,"Hsd11b1","HSD11B1",NA,1425,14.6907216494845
"2399",2399,"Xkr6","XKR6",NA,1424,14.680412371134
"5121",5121,"St3gal6","ST3GAL6",NA,1423,14.6701030927835
"9200",9200,"Emilin2","EMILIN2",NA,1423,14.6701030927835
"5571",5571,"Erg","ERG",NA,1422,14.659793814433
"6123",6123,"Ssh2","SSH2",NA,1422,14.659793814433
"19964",19964,"1700012B07Rik","",NA,1422,14.659793814433
"606",606,"Arhgef28","ARHGEF28",NA,1421,14.6494845360825
"9064",9064,"Trp73","TP73",NA,1421,14.6494845360825
"328",328,"Kank1","KANK1",NA,1420,14.639175257732
"8772",8772,"Mcf2","MCF2",NA,1420,14.639175257732
"5346",5346,"Rassf8","RASSF8",NA,1419,14.6288659793814
"7339",7339,"Zbtb7c","ZBTB7C",NA,1419,14.6288659793814
"16232",16232,"Rffl","",NA,1419,14.6288659793814
"16233",16233,"Rffl","RFFL",NA,1419,14.6288659793814
"19579",19579,"Apoh","APOH",NA,1419,14.6288659793814
"3331",3331,"Arid5b","ARID5B",NA,1418,14.6185567010309
"5894",5894,"Aoc1","AOC1",NA,1418,14.6185567010309
"10207",10207,"Diaph3","DIAPH3",NA,1418,14.6185567010309
"18722",18722,"Mrpl48","MRPL48",NA,1417,14.6082474226804
"758",758,"Arhgef7","ARHGEF7",NA,1416,14.5979381443299
"3747",3747,"Myt1l","MYT1L",NA,1416,14.5979381443299
"9842",9842,"Thegl","THEGL",NA,1416,14.5979381443299
"18157",18157,"Hoxa2","HOXA2",NA,1416,14.5979381443299
"7808",7808,"Arhgap12","ARHGAP12",NA,1414,14.5773195876289
"5617",5617,"Pdzph1","",NA,1413,14.5670103092784
"12866",12866,"Syt11","SYT11",NA,1413,14.5670103092784
"2418",2418,"Rnf144b","RNF144B",NA,1412,14.5567010309278
"11458",11458,"Actn4","ACTN4",NA,1412,14.5567010309278
"11493",11493,"Shld2","SHLD2",NA,1412,14.5567010309278
"12210",12210,"Col4a1","COL4A1",NA,1412,14.5567010309278
"3553",3553,"Iqsec2","IQSEC2",NA,1411,14.5463917525773
"4642",4642,"Shroom4","SHROOM4",NA,1410,14.5360824742268
"9108",9108,"Rnf212","RNF212",NA,1410,14.5360824742268
"11200",11200,"Cnksr3","CNKSR3",NA,1409,14.5257731958763
"2008",2008,"Phldb2","PHLDB2",NA,1408,14.5154639175258
"15316",15316,"Mpzl1","MPZL1",NA,1408,14.5154639175258
"5109",5109,"Scn1a","SCN1A",NA,1407,14.5051546391753
"10760",10760,"Spata17","SPATA17",NA,1407,14.5051546391753
"14391",14391,"Nek10","NEK10",NA,1407,14.5051546391753
"1908",1908,"Rps6ka6","RPS6KA6",NA,1406,14.4948453608247
"2333",2333,"Pah","PAH",NA,1406,14.4948453608247
"21182",21182,"Sertad2","SERTAD2",NA,1406,14.4948453608247
"21572",21572,"Ggta1","",NA,1406,14.4948453608247
"7612",7612,"Grik1","GRIK1",NA,1405,14.4845360824742
"8613",8613,"Deptor","DEPTOR",NA,1405,14.4845360824742
"3951",3951,"Myo1b","MYO1B",NA,1404,14.4742268041237
"6041",6041,"B3galt1","B3GALT1",NA,1404,14.4742268041237
"6054",6054,"Tmem232","TMEM232",NA,1403,14.4639175257732
"12977",12977,"Fermt2","FERMT2",NA,1403,14.4639175257732
"13444",13444,"Itgad","ITGAD",NA,1403,14.4639175257732
"13619",13619,"Runx2","RUNX2",NA,1402,14.4536082474227
"14856",14856,"Capzb","CAPZB",NA,1402,14.4536082474227
"20100",20100,"Pla2g5","PLA2G5",NA,1402,14.4536082474227
"10478",10478,"Pde8b","PDE8B",NA,1401,14.4432989690722
"10479",10479,"Pde8b","",NA,1401,14.4432989690722
"704",704,"Arhgap18","ARHGAP18",NA,1400,14.4329896907216
"8505",8505,"Tspan9","TSPAN9",NA,1400,14.4329896907216
"12893",12893,"Nck1","NCK1",NA,1400,14.4329896907216
"540",540,"4932438H23Rik","C21orf62",NA,1399,14.4226804123711
"2293",2293,"Kif26b","KIF26B",NA,1399,14.4226804123711
"1330",1330,"Cep170","CEP170",NA,1398,14.4123711340206
"9071",9071,"Ncoa6","NCOA6",NA,1398,14.4123711340206
"3409",3409,"Tg","TG",NA,1397,14.4020618556701
"5403",5403,"Zfyve9","ZFYVE9",NA,1397,14.4020618556701
"9662",9662,"Tmem164","TMEM164",NA,1397,14.4020618556701
"806",806,"Gramd1c","GRAMD1C",NA,1396,14.3917525773196
"2241",2241,"Tmem63c","TMEM63C",NA,1396,14.3917525773196
"7080",7080,"Smad4","SMAD4",NA,1396,14.3917525773196
"14027",14027,"Anks1","ANKS1A",NA,1396,14.3917525773196
"2714",2714,"Pcdh11x","PCDH11X",NA,1395,14.3814432989691
"2715",2715,"Pcdh11x","PCDH11Y",NA,1395,14.3814432989691
"7546",7546,"Adgrg2","ADGRG2",NA,1395,14.3814432989691
"13463",13463,"Map2k4","MAP2K4",NA,1395,14.3814432989691
"3252",3252,"Fam229b","FAM229B",NA,1394,14.3711340206186
"13879",13879,"Cmtm2a","CMTM2",NA,1394,14.3711340206186
"18565",18565,"Mapre3","MAPRE3",NA,1394,14.3711340206186
"5679",5679,"Atxn7l1","ATXN7L1",NA,1393,14.360824742268
"21415",21415,"Arhgap23","ARHGAP23",NA,1393,14.360824742268
"7458",7458,"Hdac7","HDAC7",NA,1392,14.3505154639175
"9460",9460,"Lima1","LIMA1",NA,1392,14.3505154639175
"14701",14701,"Cpne4","CPNE4",NA,1391,14.340206185567
"16883",16883,"Dgkz","DGKZ",NA,1391,14.340206185567
"19733",19733,"Arap1","ARAP1",NA,1391,14.340206185567
"2840",2840,"Grb14","GRB14",NA,1390,14.3298969072165
"5849",5849,"Galntl6","GALNTL6",NA,1390,14.3298969072165
"7592",7592,"Rcbtb2","RCBTB2",NA,1390,14.3298969072165
"7649",7649,"Ppp2r5e","PPP2R5E",NA,1390,14.3298969072165
"12193",12193,"Pde4a","PDE4A",NA,1390,14.3298969072165
"2282",2282,"Ets1","ETS1",NA,1389,14.319587628866
"2662",2662,"Smg7","SMG7",NA,1389,14.319587628866
"9646",9646,"Dip2b","DIP2B",NA,1388,14.3092783505155
"11083",11083,"Zbtb38","ZBTB38",NA,1388,14.3092783505155
"11291",11291,"Exoc3l2","EXOC3L2",NA,1388,14.3092783505155
"11592",11592,"Slc25a36","SLC25A36",NA,1388,14.3092783505155
"7701",7701,"Scd3","",NA,1387,14.2989690721649
"9444",9444,"Klrb1c","KLRB1",NA,1387,14.2989690721649
"15421",15421,"Iqgap1","IQGAP1",NA,1387,14.2989690721649
"4716",4716,"Ugt8a","UGT8",NA,1386,14.2886597938144
"6014",6014,"Kif2a","KIF2A",NA,1386,14.2886597938144
"11287",11287,"Gpm6b","GPM6B",NA,1386,14.2886597938144
"21813",21813,"Rnf24","RNF24",NA,1386,14.2886597938144
"1294",1294,"Srgn","SRGN",NA,1385,14.2783505154639
"3323",3323,"Arhgap29","ARHGAP29",NA,1384,14.2680412371134
"4838",4838,"Pik3cd","PIK3CD",NA,1384,14.2680412371134
"9692",9692,"Hmgb1","",NA,1384,14.2680412371134
"6186",6186,"Net1","NET1",NA,1383,14.2577319587629
"6389",6389,"Arid4a","ARID4A",NA,1383,14.2577319587629
"6896",6896,"Slc25a53","SLC25A53",NA,1383,14.2577319587629
"7445",7445,"Mylk3","MYLK3",NA,1383,14.2577319587629
"9717",9717,"Pls1","PLS1",NA,1383,14.2577319587629
"292",292,"Cbx5","CBX5",NA,1382,14.2474226804124
"2874",2874,"Runx1","RUNX1",NA,1382,14.2474226804124
"9343",9343,"Naalad2","NAALAD2",NA,1382,14.2474226804124
"14658",14658,"Nrf1","NRF1",NA,1382,14.2474226804124
"2749",2749,"Wdfy1","WDFY1",NA,1381,14.2371134020619
"14015",14015,"Map4","MAP4",NA,1380,14.2268041237113
"5236",5236,"Lmntd1","LMNTD1",NA,1379,14.2164948453608
"8557",8557,"Creb5","CREB5",NA,1379,14.2164948453608
"8573",8573,"Kcnab2","KCNAB2",NA,1379,14.2164948453608
"11336",11336,"Adgrg1","ADGRG1",NA,1379,14.2164948453608
"14704",14704,"Srpk2","SRPK2",NA,1379,14.2164948453608
"6477",6477,"Phf14","PHF14",NA,1378,14.2061855670103
"21558",21558,"Gsn","GSN",NA,1378,14.2061855670103
"362",362,"Galnt1","GALNT1",NA,1377,14.1958762886598
"18401",18401,"Eya4","EYA4",NA,1377,14.1958762886598
"4306",4306,"Trappc11","TRAPPC11",NA,1376,14.1855670103093
"7813",7813,"Ubash3b","UBASH3B",NA,1376,14.1855670103093
"13737",13737,"St3gal3","ST3GAL3",NA,1376,14.1855670103093
"18662",18662,"Anxa4","ANXA4",NA,1376,14.1855670103093
"20332",20332,"Anapc15","ANAPC15",NA,1376,14.1855670103093
"269",269,"Ndst1","NDST1",NA,1375,14.1752577319588
"12974",12974,"Nmbr","NMBR",NA,1375,14.1752577319588
"13676",13676,"Trpm8","TRPM8",NA,1375,14.1752577319588
"5836",5836,"Ncoa2","NCOA2",NA,1374,14.1649484536082
"7413",7413,"Magi1","MAGI1",NA,1374,14.1649484536082
"13608",13608,"Skp2","SKP2",NA,1374,14.1649484536082
"14826",14826,"Klhdc10","KLHDC10",NA,1374,14.1649484536082
"19668",19668,"Gne","GNE",NA,1374,14.1649484536082
"21547",21547,"Ankef1","ANKEF1",NA,1374,14.1649484536082
"2402",2402,"Smyd1","SMYD1",NA,1373,14.1546391752577
"3310",3310,"Il16","IL16",NA,1373,14.1546391752577
"9059",9059,"Usp2","USP2",NA,1373,14.1546391752577
"14074",14074,"Trmt9b","TRMT9B",NA,1373,14.1546391752577
"5893",5893,"Sncaip","SNCAIP",NA,1371,14.1340206185567
"8108",8108,"Tub","TUB",NA,1371,14.1340206185567
"8197",8197,"Trps1","TRPS1",NA,1371,14.1340206185567
"8190",8190,"Elf2","ELF2",NA,1370,14.1237113402062
"10952",10952,"Pcyt1b","PCYT1B",NA,1370,14.1237113402062
"16325",16325,"Tti1","TTI1",NA,1370,14.1237113402062
"19542",19542,"Usp37","USP37",NA,1370,14.1237113402062
"20335",20335,"Slc25a25","SLC25A25",NA,1370,14.1237113402062
"4604",4604,"Filip1l","FILIP1L",NA,1369,14.1134020618557
"8683",8683,"Lcp1","LCP1",NA,1369,14.1134020618557
"14958",14958,"Dlgap4","DLGAP4",NA,1369,14.1134020618557
"15625",15625,"Myo3a","MYO3A",NA,1369,14.1134020618557
"1464",1464,"Vmn2r57","",NA,1368,14.1030927835052
"10417",10417,"Lclat1","LCLAT1",NA,1368,14.1030927835052
"5557",5557,"Ticam2","",NA,1367,14.0927835051546
"6727",6727,"Taok1","TAOK1",NA,1367,14.0927835051546
"11034",11034,"Mas1","MAS1",NA,1367,14.0927835051546
"18209",18209,"Lpar1","LPAR1",NA,1367,14.0927835051546
"21797",21797,"Tank","TANK",NA,1367,14.0927835051546
"188",188,"Ppp2r5c","PPP2R5C",NA,1366,14.0824742268041
"3328",3328,"Btg4","BTG4",NA,1366,14.0824742268041
"11327",11327,"Ralyl","RALYL",NA,1366,14.0824742268041
"19674",19674,"Yes1","YES1",NA,1365,14.0721649484536
"19854",19854,"Calcrl","CALCRL",NA,1365,14.0721649484536
"8546",8546,"Zic4","ZIC4",NA,1364,14.0618556701031
"10862",10862,"Sytl2","SYTL2",NA,1364,14.0618556701031
"14360",14360,"Pak1","PAK1",NA,1363,14.0515463917526
"17395",17395,"Adipor2","ADIPOR2",NA,1363,14.0515463917526
"21781",21781,"Acvr1c","ACVR1C",NA,1363,14.0515463917526
"11836",11836,"Acin1","ACIN1",NA,1362,14.0412371134021
"17409",17409,"Wnt5b","WNT5B",NA,1362,14.0412371134021
"7262",7262,"Xpo7","XPO7",NA,1361,14.0309278350515
"17434",17434,"Rora","RORA",NA,1361,14.0309278350515
"17508",17508,"Taok3","TAOK3",NA,1361,14.0309278350515
"19137",19137,"Fam53b","FAM53B",NA,1361,14.0309278350515
"20396",20396,"Ino80d","INO80D",NA,1361,14.0309278350515
"21795",21795,"Itgb6","ITGB6",NA,1361,14.0309278350515
"280",280,"Hunk","HUNK",NA,1360,14.020618556701
"2440",2440,"Krcc1","KRCC1",NA,1359,14.0103092783505
"9160",9160,"Kctd1","KCTD1",NA,1359,14.0103092783505
"10202",10202,"Zfhx4","ZFHX4",NA,1359,14.0103092783505
"4951",4951,"Shank3","SHANK3",NA,1358,14
"16907",16907,"Slc7a14","SLC7A14",NA,1358,14
"267",267,"Synpo","SYNPO",NA,1357,13.9896907216495
"2129",2129,"Gulp1","GULP1",NA,1357,13.9896907216495
"9374",9374,"Gpat4","GPAT4",NA,1357,13.9896907216495
"11210",11210,"Elavl1","ELAVL1",NA,1357,13.9896907216495
"18164",18164,"Pik3c2g","PIK3C2G",NA,1357,13.9896907216495
"16218",16218,"Pde9a","PDE9A",NA,1356,13.979381443299
"3450",3450,"Cnga1","CNGA1",NA,1355,13.9690721649485
"6248",6248,"Robo1","ROBO1",NA,1355,13.9690721649485
"13143",13143,"Adgrf5","ADGRF5",NA,1355,13.9690721649485
"2966",2966,"E4f1","E4F1",NA,1354,13.9587628865979
"14784",14784,"Btbd10","BTBD10",NA,1353,13.9484536082474
"16488",16488,"Mgam","MGAM",NA,1353,13.9484536082474
"19710",19710,"Zcchc7","ZCCHC7",NA,1353,13.9484536082474
"7872",7872,"Ahdc1","AHDC1",NA,1352,13.9381443298969
"13742",13742,"Akap7","AKAP7",NA,1352,13.9381443298969
"10819",10819,"Pik3r3","PIK3R3",NA,1351,13.9278350515464
"10820",10820,"Pik3r3","P3R3URF-PIK3R3",NA,1351,13.9278350515464
"11966",11966,"Mllt3","MLLT3",NA,1351,13.9278350515464
"20151",20151,"Prkar1b","PRKAR1B",NA,1351,13.9278350515464
"20679",20679,"Slc2a9","SLC2A9",NA,1351,13.9278350515464
"7113",7113,"4930447C04Rik","C14orf39",NA,1350,13.9175257731959
"9408",9408,"Gcnt1","GCNT1",NA,1350,13.9175257731959
"13106",13106,"Nhsl1","NHSL1",NA,1350,13.9175257731959
"14122",14122,"Coro1c","CORO1C",NA,1350,13.9175257731959
"16151",16151,"Ankrd17","ANKRD17",NA,1350,13.9175257731959
"16167",16167,"Tbxas1","TBXAS1",NA,1350,13.9175257731959
"2090",2090,"Erc2","ERC2",NA,1349,13.9072164948454
"7707",7707,"Crtam","CRTAM",NA,1349,13.9072164948454
"8778",8778,"Adra1b","ADRA1B",NA,1349,13.9072164948454
"11563",11563,"Irag1","IRAG1",NA,1349,13.9072164948454
"13486",13486,"Ghr","GHR",NA,1349,13.9072164948454
"16322",16322,"Prdm2","PRDM2",NA,1349,13.9072164948454
"11003",11003,"Afap1","AFAP1",NA,1348,13.8969072164948
"13885",13885,"Sgsm1","SGSM1",NA,1348,13.8969072164948
"3308",3308,"Tmeff2","TMEFF2",NA,1347,13.8865979381443
"9723",9723,"Arhgef38","ARHGEF38",NA,1347,13.8865979381443
"18596",18596,"Sestd1","SESTD1",NA,1347,13.8865979381443
"18789",18789,"Zscan18","ZSCAN18",NA,1347,13.8865979381443
"21752",21752,"Gtdc1","GTDC1",NA,1347,13.8865979381443
"8152",8152,"Arhgef6","ARHGEF6",NA,1345,13.8659793814433
"10444",10444,"Numb","NUMB",NA,1345,13.8659793814433
"19352",19352,"Fchsd2","FCHSD2",NA,1345,13.8659793814433
"677",677,"Ifnar2","IFNAR2",NA,1344,13.8556701030928
"3515",3515,"Slc31a1","SLC31A1",NA,1344,13.8556701030928
"5685",5685,"Tlcd3b","TLCD3B",NA,1344,13.8556701030928
