"","mgi_symbol","hsapiens_homolog_associated_gene_name","Associated_Myh11_TFs","Frequency","% of Myh11 TFs that bind Mouse gene’s PPR","HumanCarotid_scRNA-seq_cluster"
"436","Zfp92","ZFP92",NA,6235,8.25477943123444,NA
"437","Myh11","MYH11",NA,75532,100,"NASMC1 SMC2 "
"438","Actn3","ACTN3",NA,8215,10.8761849282423,NA
"439","Zc2hc1c","ZC2HC1C",NA,7624,10.0937351056506,NA
"440","Pgk1","PGK1",NA,7415,9.81703119207753,NA
"441","Nek9","NEK9",NA,8079,10.6961287930943,NA
"442","Gja3","GJA3",NA,8393,11.111846634539,NA
"443","Mapk1ip1l","MAPK1IP1L",NA,9883,13.084520468146,NA
"444","Smc5","SMC5",NA,9042,11.9710851030027,NA
"445","Trex2","TREX2",NA,7745,10.2539321082455,NA
"446","Taf9b","TAF9B",NA,8171,10.8179314727533,NA
"447","Gjb2","GJB2",NA,6782,8.97897579833713,NA
"448","Traf3","TRAF3",NA,7960,10.5385796748398,NA
"449","Gjb6","GJB6",NA,5744,7.6047238256633,NA
"450","Pde6a","PDE6A",NA,6874,9.10077847799608,NA
"451","Cryl1","CRYL1",NA,9115,12.0677328814277,NA
"452","Septin6","SEPTIN6",NA,7076,9.36821479637769,NA
"453","Dis3","DIS3",NA,9003,11.9194513583647,NA
"454","Tmed10","TMED10",NA,8755,11.5911137001536,NA
"455","Tpgs2","TPGS2",NA,7374,9.76274956309908,NA
"456","Pqlc3","SLC66A3",NA,7933,10.5028332362442,NA
"457","Ppargc1b","PPARGC1B",NA,6419,8.49838479055235,NA
"458","Lgals3","LGALS3",NA,9103,12.0518455753853,NA
"459","Amn","AMN",NA,8061,10.6722978340306,NA
"460","2410004P03Rik","",NA,6706,8.87835619340147,NA
"461","AW554918","KIAA1328",NA,7261,9.61314409786581,NA
"462","Sowahd","SOWAHD",NA,8888,11.767198008791,NA
"463","Zdhhc24","ZDHHC24",NA,8408,11.1317057670921,NA
"464","Ift88","IFT88",NA,8463,11.2045225864534,NA
"465","Kcnf1","KCNF1",NA,6489,8.59106074246677,NA
"466","Pfkfb1","PFKFB1",NA,9793,12.9653656728274,NA
"467","Fos","FOS",NA,6810,9.0160461791029,"NASMC3 SMC9 "
"468","Arhgap31","ARHGAP31",NA,5464,7.23402001800561,NA
"469","Mamdc2","MAMDC2",NA,6624,8.76979293544458,NA
"470","Jdp2","JDP2",NA,4915,6.50717576656252,NA
"471","Arhgef37","ARHGEF37",NA,12666,16.7690515278293,NA
"472","Cep20","CEP20",NA,9749,12.9071122173383,NA
"473","Batf","BATF",NA,7033,9.31128528305884,NA
"474","Flvcr2","FLVCR2",NA,7806,10.3346925806281,NA
"475","1700028P14Rik","C9orf135",NA,6600,8.73801832335963,NA
"476","Cyp2d9","CYP2D6",NA,9733,12.8859291426151,NA
"477","Pibf1","PIBF1",NA,8940,11.8360430016417,NA
"478","B4galt4","B4GALT4",NA,10946,14.4918709950749,NA
"479","Celf4","CELF4",NA,7042,9.32320076259069,NA
"480","Pdia6","PDIA6",NA,7127,9.4357358470582,NA
"481","Ptar1","PTAR1",NA,6804,9.00810252608166,NA
"482","Haus7","HAUS7",NA,5621,7.44187893872796,NA
"483","Bbs1","BBS1",NA,8051,10.6590584123285,NA
"484","Bbs1","",NA,8051,10.6590584123285,NA
"485","Eva1c","EVA1C",NA,10336,13.6842662712493,NA
"486","Il17d","IL17D",NA,7353,9.73494677752476,NA
"487","Tdg-ps","",NA,8119,10.7490864799026,NA
"488","Cdc42bpb","CDC42BPB",NA,7620,10.0884393369698,NA
"489","Zmiz1","ZMIZ1",NA,5712,7.5623576762167,NA
"490","Tatdn1","TATDN1",NA,7181,9.50722872424932,NA
"491","Rpl39","RPL39",NA,9889,13.0924641211672,NA
"492","Fnd3c2","",NA,8049,10.6564105279881,NA
"493","Apba1","APBA1",NA,9720,12.8687178944024,NA
"494","Upk1b","UPK1B",NA,5919,7.83641370544935,NA
"495","Ndufb9","NDUFB9",NA,11917,15.777418842345,NA
"496","Tex55","",NA,7925,10.4922416988826,NA
"497","C9","C9",NA,7214,9.55091881586612,NA
"498","Upf3b","UPF3B",NA,8196,10.8510300270084,NA
"499","Cfap298","CFAP298-TCP10L",NA,6260,8.28787798548959,NA
"500","Cfap298","CFAP298",NA,6260,8.28787798548959,NA
"501","Erg28","ERG28",NA,6294,8.3328920192766,NA
"502","Eef1akmt1","EEF1AKMT1",NA,9698,12.8395911666578,NA
"503","Fam189a2","FAM189A2",NA,8951,11.850606365514,NA
"504","Lbhd2","",NA,6141,8.13032886723508,NA
"505","Klf5","KLF5",NA,8906,11.7910289678547,NA
"506","Pde1b","PDE1B",NA,8057,10.6670020653498,NA
"507","Exoc3l4","EXOC3L4",NA,5818,7.70269554625854,NA
"508","Igsf11","IGSF11",NA,6955,9.20801779378277,NA
"509","Dpp3","DPP3",NA,7513,9.94677752475772,NA
"510","Klf12","KLF12",NA,8296,10.983424244029,NA
"511","Nkap","NKAP",NA,7247,9.59460890748292,NA
"512","Lsamp","LSAMP",NA,11091,14.6838426097548,NA
"513","Prr30","PRR30",NA,7304,9.67007361118466,NA
"514","Akap14","AKAP14",NA,8173,10.8205793570937,NA
"515","Xpo4","XPO4",NA,9864,13.059365566912,NA
"516","Ndufa1","NDUFA1",NA,9299,12.3113382407456,NA
"517","Atp6v1c2","ATP6V1C2",NA,12169,16.1110522692369,NA
"518","Pik3c3","PIK3C3",NA,6333,8.38452576391463,NA
"519","Rnf113a1","RNF113A",NA,9271,12.2742678599799,NA
"520","Bgn","BGN",NA,5089,6.73754170417836,NA
"521","Ppp1r1a","PPP1R1A",NA,6367,8.42953979770164,NA
"522","Abcc1","ABCC1",NA,8704,11.5235926494731,NA
"523","Cyp2d12","CYP2D6",NA,5606,7.42201980617487,NA
"524","Lats2","LATS2",NA,13362,17.6905152782926,NA
"525","Glycam1","",NA,5553,7.35185087115395,NA
"526","Gm9","",NA,7290,9.65153842080178,NA
"527","Tjp2","",NA,17876,23.6667902346026,NA
"528","Tjp2","TJP2",NA,17876,23.6667902346026,NA
"529","Rhox1","",NA,6836,9.05046867552825,NA
"530","Cyp2d34","CYP2D6",NA,6277,8.3103850023831,NA
"531","Rhox2a","",NA,7458,9.87396070539639,NA
"532","Fndc3c1","",NA,8003,10.5955091881587,NA
"533","Sap18","SAP18",NA,8360,11.0681565429222,NA
"534","Fyb","FYB1",NA,6817,9.02531377429434,NA
"535","Tnfaip2","TNFAIP2",NA,5666,7.50145633638723,NA
"536","Ska3","SKA3",NA,7585,10.0421013610126,NA
"537","Gap43","GAP43",NA,7592,10.051368956204,"NASMC4 "
"538","Dlgap5","DLGAP5",NA,7978,10.5624106339035,NA
"539","Cysltr1","CYSLTR1",NA,9118,12.0717047079384,NA
"540","Snai2","SNAI2",NA,7079,9.37218662288831,NA
"541","Rhox3a","",NA,7551,9.99708732722555,NA
"542","Rit2","RIT2",NA,8672,11.4812265000265,NA
"543","Mtss1","MTSS1",NA,6605,8.74463803421066,NA
"544","Efcab1","EFCAB1",NA,6070,8.03632897315045,NA
"545","Rhox4a","",NA,7704,10.1996504792671,NA
"546","Peli3","PELI3",NA,7377,9.7667213896097,NA
"547","Syt4","SYT4",NA,8112,10.7398188847111,NA
"548","Gm5127","",NA,8222,10.8854525234338,NA
"549","Gm266","",NA,8115,10.7437907112217,NA
"550","Nol10","NOL10",NA,7357,9.74024254620558,NA
"551","Csnk1a1","CSNK1A1",NA,9016,11.9366626065773,NA
"552","Fxn","FXN",NA,7339,9.71641158714187,NA
"553","Synj1","SYNJ1",NA,8803,11.6546629243235,NA
"554","Rtl3","RTL3",NA,8465,11.2071704707938,NA
"555","Rhox2b","",NA,7213,9.54959487369592,NA
"556","Mrpl11","MRPL11",NA,8819,11.6758459990468,NA
"557","Lpar4","LPAR4",NA,8136,10.7715934967961,NA
"558","Odc1","ODC1",NA,5492,7.27109039877138,NA
"559","Rhox4b","",NA,7819,10.3519038288408,NA
"560","Mucl2","",NA,7711,10.2089180744585,NA
"561","P2ry10","P2RY10",NA,7400,9.79717205952444,NA
"562","Npas4","NPAS4",NA,5200,6.88449928507123,NA
"563","Rhox2c","",NA,7252,9.60122861833395,NA
"564","Cyp2d40","CYP2D6",NA,5736,7.59413228830165,NA
"565","Mrpl57","MRPL57",NA,6981,9.24244029020812,NA
"566","P2ry10b","",NA,8553,11.323677381772,NA
"567","Hpcal1","HPCAL1",NA,8285,10.9688608801568,NA
"568","Pip5k1b","PIP5K1B",NA,6233,8.25213154689403,NA
"569","Sqle","SQLE",NA,7810,10.3399883493089,NA
"570","Tbc1d4","TBC1D4",NA,8711,11.5328602446645,NA
"571","Rhox3c","",NA,7216,9.55356670020653,NA
"572","Rhox4c","",NA,7406,9.80511571254567,NA
"573","Tro","TRO",NA,6784,8.98162368267754,NA
"574","Cyp2d26","CYP2D6",NA,6629,8.77641264629561,NA
"575","Ube2v2","UBE2V2",NA,9381,12.4199014987025,NA
"576","Tcf20","TCF20",NA,12779,16.9186569930625,NA
"577","5730507C01Rik","",NA,7559,10.0076788645872,NA
"578","Mcm4","MCM4",NA,8017,10.6140443785415,NA
"579","Tmem252","TMEM252",NA,6407,8.48249748450988,NA
"580","Pgm5","PGM5",NA,8151,10.7914526293492,NA
"581","Rictor","RICTOR",NA,7629,10.1003548165016,NA
"582","Eif5","",NA,7863,10.4101572843298,NA
"583","Foxd4","FOXD4L5",NA,7875,10.4260445903723,NA
"584","Foxd4","FOXD4L1",NA,7875,10.4260445903723,NA
"585","Foxd4","FOXD4L3",NA,7875,10.4260445903723,NA
"586","Foxd4","FOXD4",NA,7875,10.4260445903723,NA
"587","Foxd4","FOXD4L6",NA,7875,10.4260445903723,NA
"588","Foxd4","FOXD4L4",NA,7875,10.4260445903723,NA
"589","Nrap","NRAP",NA,6564,8.69035640523222,NA
"590","Paxbp1","PAXBP1",NA,7663,10.1453688502886,NA
"591","Zdhhc20","ZDHHC20",NA,8847,11.7129163798125,NA
"592","Atp2b3","ATP2B3",NA,5364,7.10162580098501,NA
"593","Fbxo34","FBXO34",NA,16422,21.741778319123,NA
"594","4932438H23Rik","C21orf62",NA,11433,15.1366308319653,NA
"595","Olig2","OLIG2",NA,5648,7.47762537732352,NA
"596","Olig1","OLIG1",NA,6248,8.27199067944712,NA
"597","Washc5","WASHC5",NA,11339,15.0121802679659,NA
"598","Zbtb20","ZBTB20",NA,20403,27.0123920987131,NA
"599","Commd6","COMMD6",NA,8536,11.3011703648785,NA
"600","Rhox2d","",NA,7570,10.0222422284595,NA
"601","Micu2","MICU2",NA,8210,10.8695652173913,NA
"602","1700029F12Rik","",NA,8844,11.7089445533019,NA
"603","Rhox4d","",NA,7671,10.1559603876503,NA
"604","Dusp9","DUSP9",NA,7660,10.141397023778,NA
"605","Cntnap3","CNTNAP3C",NA,7715,10.2142138431393,NA
"606","Cntnap3","CNTNAP3B",NA,7715,10.2142138431393,NA
"607","Cntnap3","CNTNAP3",NA,7715,10.2142138431393,NA
"608","Uchl3","UCHL3",NA,9040,11.9684372186623,NA
"609","Gpr174","GPR174",NA,11700,15.4901233914103,NA
"610","Ofcc1","",NA,10239,13.5558438807393,NA
"611","Fgf9","FGF9",NA,9074,12.0134512524493,NA
"612","Nsmce2","NSMCE2",NA,7541,9.98384790552349,NA
"613","Slc25a46","SLC25A46",NA,7219,9.55753852671715,NA
"614","Rhox2e","",NA,6246,8.26934279510671,NA
"615","Atg14","ATG14",NA,9936,13.1546894031669,NA
"616","Fam169a","FAM169A",NA,10505,13.9080124980141,NA
"617","Il17b","IL17B",NA,6170,8.16872319017105,NA
"618","Itm2a","ITM2A",NA,8476,11.2217338346661,NA
"619","Trib1","TRIB1",NA,6536,8.65328602446645,NA
"620","Pcyox1l","PCYOX1L",NA,6814,9.02134194778372,NA
"621","Nfam1","NFAM1",NA,8069,10.6828893713923,NA
"622","Grpel2","GRPEL2",NA,5879,7.78345601864111,NA
"623","Rhox3e","",NA,8067,10.6802414870518,NA
"624","Mark3","MARK3",NA,9183,12.1577609490017,NA
"625","Spata31","SPATA31A3",NA,6061,8.0244134936186,NA
"626","Spata31","SPATA31E1",NA,6061,8.0244134936186,NA
"627","Spata31","SPATA31A5",NA,6061,8.0244134936186,NA
"628","Spata31","SPATA31A1",NA,6061,8.0244134936186,NA
"629","Spata31","SPATA31A7",NA,6061,8.0244134936186,NA
"630","Spata31","SPATA31C2",NA,6061,8.0244134936186,NA
"631","Spata31","SPATA31A6",NA,6061,8.0244134936186,NA
"632","Rhox4e","",NA,7574,10.0275379971403,NA
"633","1700129C05Rik","",NA,9499,12.5761266747868,NA
"634","Afap1l1","AFAP1L1",NA,6770,8.96308849229466,NA
"635","Rhox2f","",NA,7812,10.3426362336493,NA
"636","Rhox3f","",NA,7523,9.96001694645978,NA
"637","Gm5142","",NA,7951,10.5266641953079,NA
"638","Spata31d1c","SPATA31D4",NA,8559,11.3316210347932,NA
"639","Spata31d1c","SPATA31D3",NA,8559,11.3316210347932,NA
"640","Spata31d1c","SPATA31D1",NA,8559,11.3316210347932,NA
"641","Tigit","TIGIT",NA,7429,9.83556638246041,NA
"642","Rcbtb1","RCBTB1",NA,7582,10.0381295345019,NA
"643","Rhox4f","",NA,7137,9.44897526876026,NA
"644","Nsa2","NSA2",NA,8943,11.8400148281523,NA
"645","Rhox3g","",NA,6948,9.19875019859133,NA
"646","Rhox2g","",NA,6571,8.69962400042366,NA
"647","Mfsd14b","MFSD14B",NA,8478,11.2243817190065,NA
"648","Tbx22","TBX22",NA,10671,14.1277868982683,NA
"649","Sap130","SAP130",NA,7987,10.5743261134354,NA
"650","4933412E24Rik","CXorf49",NA,7429,9.83556638246041,NA
"651","4933412E24Rik","",NA,7429,9.83556638246041,NA
"652","4933412E24Rik","CXorf49B",NA,7429,9.83556638246041,NA
"653","Osmr","OSMR",NA,7699,10.193030768416,"NASMC6 "
"654","Phf11a","PHF11",NA,7034,9.31260922522904,NA
"655","Phf11b","PHF11",NA,6621,8.76582110893396,NA
"656","Rhox4g","",NA,7126,9.43441190488799,NA
"657","Epdr1","EPDR1",NA,6456,8.54737065084997,NA
"658","2610002M06Rik","",NA,10078,13.3426891913361,NA
"659","Lmo7","LMO7",NA,11424,15.1247153524334,NA
"660","Tfap2a","TFAP2A",NA,8295,10.9821003018588,NA
"661","Rhox3h","",NA,6120,8.10252608166075,NA
"662","Ralgapa1","RALGAPA1",NA,9225,12.2133665201504,NA
"663","Slc29a2","SLC29A2",NA,8096,10.7186358099878,NA
"664","Rhox2h","",NA,5533,7.32537202774983,NA
"665","Ablim3","ABLIM3",NA,6494,8.5976804533178,NA
"666","Tent5d","TENT5D",NA,13886,18.3842609754806,NA
"667","Lratd2","LRATD2",NA,6298,8.33818778795742,NA
"668","A1bg","A1BG",NA,7051,9.33511624212255,NA
"669","Wmp","",NA,7439,9.84880580416247,NA
"670","Drd3","DRD3",NA,9504,12.5827463856379,NA
"671","Maged2","MAGED2",NA,6034,7.98866705502304,NA
"672","Sfrp4","SFRP4",NA,6657,8.81348302706138,"NASMC3 SMC5 "
"673","Serhl","SERHL2",NA,8940,11.8360430016417,NA
"674","Ammecr1l","AMMECR1L",NA,7505,9.93618598739607,NA
"675","Mzt2","MZT2A",NA,7186,9.51384843510036,NA
"676","Mzt2","MZT2B",NA,7186,9.51384843510036,NA
"677","Cebpd","CEBPD",NA,7875,10.4260445903723,NA
"678","B4gat1","B4GAT1",NA,6966,9.22258115765503,NA
"679","Qtrt2","QTRT2",NA,15348,20.3198644283218,NA
"680","Cbwd1","CBWD6",NA,9075,12.0147751946195,NA
"681","Cbwd1","CBWD5",NA,9075,12.0147751946195,NA
"682","Cbwd1","CBWD3",NA,9075,12.0147751946195,NA
"683","Polr2d","POLR2D",NA,7574,10.0275379971403,NA
"684","Nlrp4f","NLRP4",NA,9094,12.0399300958534,NA
"685","Sh3tc2","SH3TC2",NA,7777,10.2962982576921,NA
"686","Phf11d","PHF11",NA,6911,9.1497643382937,NA
"687","Ifnar2","IFNAR2",NA,10413,13.7862098183551,NA
"688","Myc","MYC",NA,9027,11.9512259704496,NA
"689","Casp7","CASP7",NA,9195,12.1736482550442,NA
"690","Brms1","BRMS1",NA,6723,8.90086321029497,NA
"691","Rrp7a","RRP7A",NA,7091,9.38807392893079,NA
"692","Gcnt2","GCNT2",NA,17900,23.6985648466875,NA
"693","Pnck","PNCK",NA,8928,11.8201556955992,NA
"694","Mrpl47","MRPL47",NA,6650,8.80421543186994,NA
"695","Kctd12","KCTD12",NA,8277,10.9582693427951,NA
"696","Adrb2","ADRB2",NA,6204,8.21373722395806,NA
"697","Phf11c","PHF11",NA,6936,9.18286289254885,NA
"698","Wdr33","WDR33",NA,8108,10.7345231160303,NA
"699","Dock8","DOCK8",NA,6639,8.78965206799767,NA
"700","Acod1","ACOD1",NA,7411,9.8117354233967,NA
"701","Cln5","CLN5",NA,6888,9.11931366837897,NA
"702","Cln5","",NA,6888,9.11931366837897,NA
"703","Zfp369","ZNF274",NA,9398,12.442408515596,NA
"704","Il12a","IL12A",NA,6065,8.02970926229942,NA
"705","Fbxl3","FBXL3",NA,8261,10.9370862680718,NA
"706","Spidr","SPIDR",NA,7110,9.4132288301647,NA
"707","Poldip3","POLDIP3",NA,7107,9.40925700365408,NA
"708","1110032F04Rik","C3orf80",NA,6505,8.61224381719007,NA
"709","Nme8","NME8",NA,6533,8.64931419795583,NA
"710","Adgrl4","ADGRL4",NA,8346,11.0496213525393,NA
"711","Setdb2","SETDB2",NA,7417,9.81967907641794,NA
"712","Sft2d3","SFT2D3",NA,7745,10.2539321082455,NA
"713","Htr4","HTR4",NA,11134,14.7407721230737,NA
"714","Rin1","RIN1",NA,4916,6.50849970873272,NA
"715","Btg1b","",NA,4856,6.42906317852036,NA
"716","Btg1c","",NA,7265,9.61843986654663,NA
"717","Pkp2","PKP2",NA,7274,9.63035534607848,NA
"718","Rhox10","SHOX",NA,7805,10.3333686384579,NA
"719","Ndufb5","NDUFB5",NA,8177,10.8258751257745,NA
"720","Ndufb5","",NA,8177,10.8258751257745,NA
"721","Gsdmc","GSDMC",NA,8071,10.6855372557327,NA
"722","Rhox11","",NA,7202,9.53503150982365,NA
"723","Lims2","LIMS2",NA,12066,15.9746862257057,NA
"724","Il10rb","IL10RB",NA,7341,9.71905947148229,NA
"725","Il10rb","",NA,7341,9.71905947148229,NA
"726","Rhox12","",NA,6757,8.94587724408198,NA
"727","Cd248","CD248",NA,8171,10.8179314727533,NA
"728","Rhox13","RHOXF1",NA,8017,10.6140443785415,NA
"729","Tmem151a","TMEM151A",NA,8172,10.8192554149235,NA
"730","Pak1ip1","PAK1IP1",NA,7047,9.32982047344172,NA
"731","Zbtb33","ZBTB33",NA,6514,8.62415929672192,NA
"732","Cyb5r3","",NA,8332,11.0310861621564,NA
"733","Cyb5r3","CYB5R3",NA,8332,11.0310861621564,NA
"734","Kank1","KANK1",NA,11708,15.5007149287719,NA
"735","Brwd3","BRWD3",NA,8932,11.82545146428,NA
"736","Slc30a7","SLC30A7",NA,7793,10.3174813324154,NA
"737","Cab39l","CAB39L",NA,15870,21.0109622411693,NA
"738","Ccdc191","CCDC191",NA,7256,9.60652438701478,NA
"739","Gpr17","GPR17",NA,5452,7.21813271196314,NA
"740","Fbxo38","FBXO38",NA,6750,8.93660964889054,NA
"741","Ifi44","IFI44",NA,8772,11.6136207170471,NA
"742","Gpr141b","",NA,7246,9.59328496531272,NA
"743","Dmrt1","DMRT1",NA,8182,10.8324948366255,NA
"744","Tmem14c","TMEM14C",NA,5525,7.31478049038818,NA
"745","Myo7b","MYO7B",NA,7667,10.1506646189694,NA
"746","Yars2","YARS2",NA,6572,8.70094794259387,NA
"747","Gpr141","GPR141",NA,8472,11.2164380659853,NA
"748","Dmrt3","DMRT3",NA,5508,7.29227347349468,NA
"749","Cdadc1","CDADC1",NA,7643,10.1188900068845,NA
"750","Lifr","LIFR",NA,14173,18.7642323783297,NA
"751","Dmrt2","DMRT2",NA,5723,7.57692104008897,NA
"752","Tdrkh","TDRKH",NA,9953,13.1771964200604,NA
"753","Zdhhc23","ZDHHC23",NA,7031,9.30863739871842,NA
"754","Yif1a","YIF1A",NA,6574,8.70359582693428,NA
"755","Elmo1","ELMO1",NA,14949,19.7916115024096,NA
"756","Ifnar1","IFNAR1",NA,9038,11.9657893343219,NA
"757","Gnl3l","GNL3L",NA,8869,11.7420431075571,NA
"758","Shisa2","SHISA2",NA,7088,9.38410210242017,NA
"759","Spink10","SPINK9",NA,13738,18.1883175342901,NA
"760","Ckb","CKB",NA,7453,9.86734099454536,NA
"761","Ptgfr","PTGFR",NA,7249,9.59725679182333,NA
"762","Ifngr2","IFNGR2",NA,6568,8.69565217391304,NA
"763","Trmt61a","TRMT61A",NA,6265,8.29449769634062,NA
"764","Adrb1","ADRB1",NA,6007,7.95292061642747,NA
"765","Tmem50b","TMEM50B",NA,9913,13.1242387332521,NA
"766","Cnih2","CNIH2",NA,4727,6.25827463856379,NA
"767","Usp13","USP13",NA,5891,7.79934332468358,NA
"768","Aoah","AOAH",NA,6804,9.00810252608166,NA
"769","Bag5","BAG5",NA,9190,12.1670285441932,NA
"770","Spink7","SPINK7",NA,6957,9.21066567812318,NA
"771","Spink13","SPINK13",NA,10329,13.6749986760578,NA
"772","Brms1l","BRMS1L",NA,8674,11.4838743843669,NA
"773","Mycbp2","MYCBP2",NA,6786,8.98427156701795,NA
"774","Ccdc186","CCDC186",NA,6381,8.44807498808452,NA
"775","Gramd1c","GRAMD1C",NA,15433,20.4323995127893,NA
"776","Hmgn5","HMGN5",NA,8235,10.9026637716465,NA
"777","A4galt","A4GALT",NA,9260,12.2597044961076,NA
"778","Iws1","IWS1",NA,8253,10.9264947307102,NA
"779","Sh3bgrl","SH3BGRL",NA,9139,12.0995074935127,NA
"780","Coa8","COA8",NA,9181,12.1551130646613,NA
"781","Gsdmc2","GSDMC",NA,9390,12.4318169782344,NA
"782","Extl2","EXTL2",NA,7990,10.578297939946,NA
"783","Tmem255a","TMEM255A",NA,6068,8.03368108881004,NA
"784","Rab1b","RAB1B",NA,4968,6.57734470158343,NA
"785","Uqcrb","UQCRB",NA,7435,9.84351003548165,NA
"786","Mbip","MBIP",NA,8241,10.9106074246677,NA
"787","Gm10767","RAMACL",NA,7498,9.92691839220463,NA
"788","Gm10767","RAMAC",NA,7498,9.92691839220463,NA
"789","Dnajc28","DNAJC28",NA,6580,8.71153947995552,NA
"790","Arfgap3","ARFGAP3",NA,6822,9.03193348514537,NA
"791","Olfr263","OR2W1",NA,7370,9.75745379441826,NA
"792","Klc2","KLC2",NA,6461,8.553990361701,NA
"793","Atp6v1a","ATP6V1A",NA,9213,12.1974792141079,NA
"794","Olfr1368","",NA,8118,10.7477625377324,NA
"795","Gipc2","GIPC2",NA,8076,10.6921569665837,NA
"796","Nkx2-1","NKX2-1",NA,6946,9.19610231425091,NA
"797","Nkx2-1","SFTA3",NA,6946,9.19610231425091,NA
"798","Mak","MAK",NA,9915,13.1268866175925,NA
"799","Gm6377","",NA,8492,11.2429169093894,NA
"800","Nkx2-9","NKX2-8",NA,7569,10.0209182862893,NA
"801","Proc","",NA,8906,11.7910289678547,NA
"802","Gsdmc3","GSDMC",NA,7386,9.77863686914156,NA
"803","Pax9","PAX9",NA,7117,9.42249642535614,NA
"804","Fgd1","FGD1",NA,7715,10.2142138431393,NA
"805","Oaz3","OAZ3",NA,10600,14.0337870041837,NA
"806","Ttll5","",NA,6647,8.80024360535932,NA
"807","Gsdmc4","GSDMC",NA,9123,12.0783244187894,NA
"808","Map3k2","MAP3K2",NA,5712,7.5623576762167,NA
"809","Pacs1","PACS1",NA,6836,9.05046867552825,NA
"810","Mrpl9","MRPL9",NA,8609,11.3978181433035,NA
"811","Egflam","EGFLAM",NA,6860,9.0822432876132,NA
"812","Dnm1l","DNM1L",NA,7826,10.3611714240322,NA
"813","Ercc3","ERCC3",NA,5798,7.67621670285442,NA
"814","Pou3f4","POU3F4",NA,7935,10.5054811205847,NA
"815","Atp1b4","ATP1B4",NA,7158,9.47677805433459,NA
"816","Dnajb4","DNAJB4",NA,11811,15.6370809723031,NA
"817","Tsr2","TSR2",NA,10030,13.2791399671662,NA
"818","Ift80","IFT80",NA,9970,13.1997034369539,NA
"819","Napg","NAPG",NA,7002,9.27024307578245,NA
"820","Trim27","TRIM27",NA,7769,10.2857067203305,NA
"821","Sf3b2","SF3B2",NA,6941,9.18948260339988,NA
"822","Gm49336","NUP58",NA,9628,12.7469152147434,NA
"823","Wnk3","WNK3",NA,7441,9.85145368850289,NA
"824","Gfm2","GFM2",NA,8951,11.850606365514,NA
"825","Pacsin2","PACSIN2",NA,13087,17.326431181486,NA
"826","Gal3st3","GAL3ST3",NA,7533,9.97325636816184,NA
"827","Bin1","BIN1",NA,9412,12.4609437059789,NA
"828","Slc6a8","SLC6A8",NA,8041,10.6458189906265,NA
"829","Slc6a8","",NA,8041,10.6458189906265,NA
"830","Gdnf","GDNF",NA,6470,8.56590584123285,NA
"831","Wdr70","WDR70",NA,8962,11.8651697293862,NA
"832","Riiad1","RIIAD1",NA,6552,8.67446909918975,NA
"833","Cst6","CST6",NA,6536,8.65328602446645,NA
"834","Dennd6a","DENND6A",NA,9662,12.7919292485304,NA
"835","Naa50","NAA50",NA,9009,11.9273950113859,NA
"836","Tdrd1","TDRD1",NA,7113,9.41720065667532,NA
"837","Vcam1","VCAM1",NA,8970,11.8757612667479,"NASMC6 "
"838","Cyrib","CYRIB",NA,10662,14.1158714187364,NA
"839","Usf3","USF3",NA,8027,10.6272838002436,NA
"840","Gart","GART",NA,9403,12.4490282264471,NA
"841","Ttll1","TTLL1",NA,7603,10.0659323200763,NA
"842","Gpr88","GPR88",NA,7843,10.3836784409257,NA
"843","Smc4","SMC4",NA,10021,13.2672244876344,NA
"844","Gypc","GYPC",NA,8850,11.7168882063231,NA
"845","Tslp","TSLP",NA,7950,10.5253402531377,NA
"846","Bik","BIK",NA,8412,11.1370015357729,NA
"847","Wdr36","WDR36",NA,7460,9.8766085897368,NA
"848","Mcat","MCAT",NA,9166,12.1352539321082,NA
"849","Tspo","TSPO",NA,9579,12.6820420484033,NA
"850","Mtmr6","MTMR6",NA,8577,11.3554519938569,NA
"851","Ttll12","TTLL12",NA,5928,7.8483291849812,NA
"852","Trim59","TRIM59",NA,7937,10.5081290049251,NA
"853","Lamp2","LAMP2",NA,8252,10.92517078854,NA
"854","Cdc14a","CDC14A",NA,8130,10.7636498437748,NA
"855","Amer2","AMER2",NA,7250,9.59858073399354,NA
"856","Nup155","NUP155",NA,8294,10.9807763596886,NA
"857","Gcm2","GCM2",NA,7425,9.83027061377959,NA
"858","Camk4","CAMK4",NA,7854,10.398241804798,NA
"859","Arf4","ARF4",NA,9750,12.9084361595086,NA
"860","Mterf3","MTERF3",NA,9194,12.172324312874,NA
"861","Stard4","STARD4",NA,9194,12.172324312874,NA
"862","Slc25a21","SLC25A21",NA,13812,18.2862892548853,NA
"863","Scel","SCEL",NA,6975,9.23449663718689,NA
"864","Nrep","NREP",NA,7806,10.3346925806281,NA
"865","Prps1l3","PRPS1",NA,7925,10.4922416988826,NA
"866","Tgfb3","TGFB3",NA,6562,8.68770852089181,NA
"867","Banf1","BANF1",NA,7784,10.3055658528835,NA
"868","Bcap31","BCAP31",NA,6652,8.80686331621035,NA
"869","Gpx5","",NA,7277,9.6343271725891,NA
"870","Kpna4","KPNA4",NA,7095,9.39336969761161,NA
"871","Sidt1","SIDT1",NA,8708,11.5288884181539,NA
"872","Eif1ad","EIF1AD",NA,7648,10.1255097177355,NA
"873","Asap2","ASAP2",NA,7189,9.51782026161097,NA
"874","Epb41l4a","EPB41L4A",NA,8315,11.0085791452629,NA
